timestamp,fivegs_smffunction_sm_n4sessionreportsucc_value,fivegs_pcffunction_pa_sessionnbr_value,fivegs_pcffunction_pa_policysmassosucc_value,fivegs_smffunction_sm_pdusessioncreationreq_value,fivegs_smffunction_sm_qos_flow_nbr_value,log_type,application,current_uc
2025-04-23 14:22:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:24:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:24:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:24:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:24:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:24:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:24:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:24:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:24:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:24:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:24:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:24:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:24:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:24:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:24:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:24:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:24:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:24:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:24:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:24:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:24:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:24:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:24:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:22:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:24:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:24:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-04-23 14:24:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
